anio,mes_num,comuna_nombre,GRAVEDAD,n_accidentes
2022,2,NO DISPONIBLE,Solo daños,7
2022,2,NORORIENTAL,Con heridos,3
2022,2,NORTE,Con heridos,4
2022,2,NORTE,Con muertos,1
2022,2,NORTE,Solo daños,1
2022,2,OCCIDENTAL,Con heridos,6
2022,2,OCCIDENTAL,Solo daños,4
2022,2,ORIENTAL,Con heridos,18
2022,2,ORIENTAL,Solo daños,17
2022,2,PROVENZA,Con heridos,7
2022,2,PROVENZA,Solo daños,10
2022,2,SAN FRANCISCO,Con heridos,19
2022,2,SAN FRANCISCO,Solo daños,8
2022,2,SUR,Con heridos,5
2022,2,SUR OCCIDENTE,Con heridos,1
2022,3,1,Con heridos,1
2022,3,CABECERA DEL LLANO,Con heridos,15
2022,3,CABECERA DEL LLANO,Solo daños,22
2022,3,CENTRO,Con heridos,14
2022,3,CENTRO,Con muertos,2
2022,3,CENTRO,Solo daños,10
2022,3,GARCIA ROVIRA,Con heridos,3
2022,3,GARCIA ROVIRA,Solo daños,2
2022,3,LA CIUDADELA,Con heridos,1
2022,3,LA CIUDADELA,Solo daños,5
2022,3,LA CONCORDIA,Con heridos,16
2022,3,LA CONCORDIA,Solo daños,6
2022,3,LA PEDREGOSA,Con heridos,6
2022,3,LA PEDREGOSA,Solo daños,4
2022,3,LAGOS DEL CACIQUE,Con heridos,3
2022,3,LAGOS DEL CACIQUE,Solo daños,1
2022,3,MORRORICO,Con heridos,1
2022,3,MORRORICO,Solo daños,3
2022,3,MUTIS,Con heridos,2
2022,3,NO DISPONIBLE,Con heridos,4
2022,3,NO DISPONIBLE,Solo daños,4
2022,3,NORORIENTAL,Solo daños,2
2022,3,NORTE,Con heridos,4
2022,3,NORTE,Con muertos,1
2022,3,NORTE,Solo daños,4
2022,3,OCCIDENTAL,Con heridos,8
2022,3,OCCIDENTAL,Solo daños,4
2022,3,ORIENTAL,Con heridos,17
2022,3,ORIENTAL,Solo daños,13
2022,3,PROVENZA,Con heridos,7
2022,3,PROVENZA,Solo daños,9
2022,3,SAN FRANCISCO,Con heridos,9
2022,3,SAN FRANCISCO,Solo daños,18
2022,3,SUR,Con heridos,2
2022,3,SUR,Solo daños,3
2022,3,SUR OCCIDENTE,Con heridos,4
2022,3,SUR OCCIDENTE,Con muertos,1
2022,3,SUR OCCIDENTE,Solo daños,1
2022,4,1,Con heridos,2
2022,4,CABECERA DEL LLANO,Con heridos,12
2022,4,CABECERA DEL LLANO,Con muertos,1
2022,4,CABECERA DEL LLANO,Solo daños,17
2022,4,CENTRO,Con heridos,10
2022,4,CENTRO,Solo daños,7
2022,4,GARCIA ROVIRA,Con heridos,3
2022,4,GARCIA ROVIRA,Solo daños,3
2022,4,LA CIUDADELA,Con heridos,1
2022,4,LA CIUDADELA,Solo daños,2
2022,4,LA CONCORDIA,Con heridos,15
2022,4,LA CONCORDIA,Solo daños,12
2022,4,LA PEDREGOSA,Con heridos,2
2022,4,LA PEDREGOSA,Solo daños,1
2022,4,LAGOS DEL CACIQUE,Con heridos,3
2022,4,LAGOS DEL CACIQUE,Solo daños,3
2022,4,MORRORICO,Con heridos,2
2022,4,MORRORICO,Con muertos,1
2022,4,MORRORICO,Solo daños,1
2022,4,MUTIS,Con heridos,1
2022,4,MUTIS,Solo daños,1
2022,4,NO DISPONIBLE,Con heridos,6
2022,4,NO DISPONIBLE,Con muertos,1
2022,4,NO DISPONIBLE,Solo daños,3
2022,4,NORORIENTAL,Con heridos,1
2022,4,NORTE,Con heridos,2
2022,4,NORTE,Con muertos,1
2022,4,NORTE,Solo daños,1
2022,4,OCCIDENTAL,Con heridos,7
2022,4,OCCIDENTAL,Solo daños,5
2022,4,ORIENTAL,Con heridos,12
2022,4,ORIENTAL,Solo daños,3
2022,4,PROVENZA,Con heridos,7
2022,4,PROVENZA,Solo daños,5
2022,4,SAN FRANCISCO,Con heridos,19
2022,4,SAN FRANCISCO,Solo daños,14
2022,4,SUR,Con heridos,2
2022,4,SUR,Solo daños,2
2022,4,SUR OCCIDENTE,Con heridos,4
2022,4,SUR OCCIDENTE,Con muertos,1
2022,5,CABECERA DEL LLANO,Con heridos,15
2022,5,CABECERA DEL LLANO,Con muertos,1
2022,5,CABECERA DEL LLANO,Solo daños,28
2022,5,CENTRO,Con heridos,12
2022,5,CENTRO,Con muertos,1
2022,5,CENTRO,Solo daños,16
2022,5,GARCIA ROVIRA,Con heridos,5
2022,5,LA CIUDADELA,Con heridos,2
2022,5,LA CIUDADELA,Solo daños,3
2022,5,LA CONCORDIA,Con heridos,18
2022,5,LA CONCORDIA,Con muertos,1
2022,5,LA CONCORDIA,Solo daños,12
2022,5,LA PEDREGOSA,Con heridos,2
2022,5,LA PEDREGOSA,Con muertos,1
2022,5,LA PEDREGOSA,Solo daños,2
2022,5,LAGOS DEL CACIQUE,Con heridos,2
2022,5,LAGOS DEL CACIQUE,Solo daños,4
2022,5,MORRORICO,Con heridos,3
2022,5,MORRORICO,Solo daños,2
2022,5,MUTIS,Con heridos,3
2022,5,MUTIS,Solo daños,1
2022,5,NO DISPONIBLE,Con heridos,3
2022,5,NO DISPONIBLE,Solo daños,2
2022,5,NORORIENTAL,Con muertos,1
2022,5,NORORIENTAL,Solo daños,1
2022,5,NORTE,Con muertos,1
2022,5,NORTE,Solo daños,5
2022,5,OCCIDENTAL,Con heridos,5
2022,5,OCCIDENTAL,Solo daños,13
2022,5,ORIENTAL,Con heridos,17
2022,5,ORIENTAL,Solo daños,14
2022,5,PROVENZA,Con heridos,12
2022,5,PROVENZA,Solo daños,12
2022,5,SAN FRANCISCO,Con heridos,20
2022,5,SAN FRANCISCO,Solo daños,17
2022,5,SUR,Con heridos,5
2022,5,SUR OCCIDENTE,Con heridos,4
2022,5,SUR OCCIDENTE,Solo daños,3
2022,6,CABECERA DEL LLANO,Con heridos,10
2022,6,CABECERA DEL LLANO,Solo daños,21
2022,6,CENTRO,Con heridos,15
2022,6,CENTRO,Con muertos,1
2022,6,CENTRO,Solo daños,8
2022,6,GARCIA ROVIRA,Con heridos,6
2022,6,GARCIA ROVIRA,Solo daños,2
2022,6,LA CIUDADELA,Con heridos,1
2022,6,LA CIUDADELA,Solo daños,2
2022,6,LA CONCORDIA,Con heridos,7
2022,6,LA CONCORDIA,Solo daños,9
2022,6,LA PEDREGOSA,Con heridos,4
2022,6,LA PEDREGOSA,Solo daños,5
2022,6,LAGOS DEL CACIQUE,Con heridos,1
2022,6,LAGOS DEL CACIQUE,Solo daños,3
2022,6,MORRORICO,Con heridos,1
2022,6,MORRORICO,Solo daños,2
2022,6,MUTIS,Con heridos,2
2022,6,MUTIS,Solo daños,1
2022,6,NO DISPONIBLE,Con heridos,6
2022,6,NO DISPONIBLE,Solo daños,7
2022,6,NORORIENTAL,Con heridos,1
2022,6,NORORIENTAL,Con muertos,1
2022,6,NORORIENTAL,Solo daños,2
2022,6,NORTE,Con heridos,6
2022,6,NORTE,Solo daños,3
2022,6,OCCIDENTAL,Con heridos,9
2022,6,OCCIDENTAL,Solo daños,6
2022,6,ORIENTAL,Con heridos,15
2022,6,ORIENTAL,Solo daños,15
2022,6,PROVENZA,Con heridos,9
2022,6,PROVENZA,Solo daños,6
2022,6,SAN FRANCISCO,Con heridos,13
2022,6,SAN FRANCISCO,Con muertos,1
2022,6,SAN FRANCISCO,Solo daños,10
2022,6,SUR,Con heridos,1
2022,6,SUR,Solo daños,1
2022,6,SUR OCCIDENTE,Con heridos,2
2022,6,SUR OCCIDENTE,Solo daños,1
2022,7,CABECERA DEL LLANO,Con heridos,19
2022,7,CABECERA DEL LLANO,Solo daños,29
2022,7,CENTRO,Con heridos,11
2022,7,CENTRO,Solo daños,7
2022,7,GARCIA ROVIRA,Con heridos,7
2022,7,GARCIA ROVIRA,Solo daños,2
2022,7,LA CIUDADELA,Con heridos,1
2022,7,LA CIUDADELA,Solo daños,4
2022,7,LA CONCORDIA,Con heridos,11
2022,7,LA CONCORDIA,Solo daños,11
2022,7,LA PEDREGOSA,Con heridos,1
2022,7,LA PEDREGOSA,Con muertos,1
2022,7,LA PEDREGOSA,Solo daños,1
2022,7,LAGOS DEL CACIQUE,Con muertos,1
2022,7,LAGOS DEL CACIQUE,Solo daños,2
2022,7,MORRORICO,Con heridos,4
2022,7,MORRORICO,Solo daños,3
2022,7,MUTIS,Solo daños,2
2022,7,NO DISPONIBLE,Con heridos,3
2022,7,NO DISPONIBLE,Solo daños,6
2022,7,NORORIENTAL,Con heridos,2
2022,7,NORORIENTAL,Solo daños,2
2022,7,NORTE,Con heridos,2
2022,7,NORTE,Con muertos,1
2022,7,NORTE,Solo daños,3
2022,7,OCCIDENTAL,Con heridos,6
2022,7,OCCIDENTAL,Solo daños,6
2022,7,ORIENTAL,Con heridos,16
2022,7,ORIENTAL,Solo daños,11
2022,7,PROVENZA,Con heridos,2
2022,7,PROVENZA,Solo daños,6
2022,7,SAN FRANCISCO,Con heridos,23
2022,7,SAN FRANCISCO,Con muertos,1
2022,7,SAN FRANCISCO,Solo daños,10
2022,7,SUR,Con heridos,2
2022,7,SUR,Solo daños,3
2022,7,SUR OCCIDENTE,Con heridos,2
2022,7,SUR OCCIDENTE,Solo daños,1
2022,8,3,Con heridos,1
2022,8,CABECERA DEL LLANO,Con heridos,14
2022,8,CABECERA DEL LLANO,Solo daños,8
2022,8,CENTRO,Con heridos,11
2022,8,CENTRO,Con muertos,1
2022,8,CENTRO,Solo daños,3
2022,8,GARCIA ROVIRA,Con heridos,4
2022,8,GARCIA ROVIRA,Solo daños,1
2022,8,LA CONCORDIA,Con heridos,7
2022,8,LA CONCORDIA,Con muertos,1
2022,8,LA CONCORDIA,Solo daños,2
2022,8,LA PEDREGOSA,Con heridos,2
2022,8,LAGOS DEL CACIQUE,Con heridos,1
2022,8,MORRORICO,Con heridos,1
2022,8,MUTIS,Con heridos,2
2022,8,MUTIS,Solo daños,1
2022,8,NO DISPONIBLE,Con heridos,2
2022,8,NO DISPONIBLE,Con muertos,2
2022,8,NO DISPONIBLE,Solo daños,3
2022,8,NORORIENTAL,Con heridos,1
2022,8,NORTE,Con heridos,4
2022,8,NORTE,Con muertos,1
2022,8,NORTE,Solo daños,1
2022,8,OCCIDENTAL,Con heridos,5
2022,8,OCCIDENTAL,Con muertos,1
2022,8,OCCIDENTAL,Solo daños,2
2022,8,ORIENTAL,Con heridos,6
2022,8,ORIENTAL,Solo daños,4
2022,8,PROVENZA,Con heridos,7
2022,8,PROVENZA,Con muertos,1
2022,8,PROVENZA,Solo daños,3
2022,8,SAN FRANCISCO,Con heridos,21
2022,8,SAN FRANCISCO,Solo daños,7
2022,8,SUR,Con heridos,1
2022,8,SUR,Solo daños,1
2022,8,SUR OCCIDENTE,Con heridos,3
2022,8,SUR OCCIDENTE,Solo daños,1
2022,9,1,Con heridos,1
2022,9,CABECERA DEL LLANO,Con heridos,16
2022,9,CABECERA DEL LLANO,Solo daños,3
2022,9,CENTRO,Con heridos,16
2022,9,CENTRO,Solo daños,3
2022,9,GARCIA ROVIRA,Con heridos,2
2022,9,GARCIA ROVIRA,Solo daños,1
2022,9,LA CIUDADELA,Con heridos,2
2022,9,LA CONCORDIA,Con heridos,2
2022,9,LA CONCORDIA,Solo daños,2
2022,9,LA PEDREGOSA,Con heridos,3
2022,9,LA PEDREGOSA,Solo daños,1
2022,9,LAGOS DEL CACIQUE,Con heridos,1
2022,9,LAGOS DEL CACIQUE,Con muertos,1
2022,9,LAGOS DEL CACIQUE,Solo daños,1
2022,9,MORRORICO,Con heridos,3
2022,9,MUTIS,Solo daños,1
2022,9,NO DISPONIBLE,Con heridos,5
2022,9,NORORIENTAL,Con heridos,3
2022,9,NORTE,Con heridos,4
2022,9,NORTE,Solo daños,1
2022,9,OCCIDENTAL,Con heridos,6
2022,9,OCCIDENTAL,Con muertos,2
2022,9,OCCIDENTAL,Solo daños,1
2022,9,ORIENTAL,Con heridos,20
2022,9,ORIENTAL,Solo daños,4
2022,9,PROVENZA,Con heridos,10
2022,9,PROVENZA,Solo daños,1
2022,9,SAN FRANCISCO,Con heridos,23
2022,9,SAN FRANCISCO,Solo daños,3
2022,9,SUR,Con heridos,4
2022,9,SUR OCCIDENTE,Con heridos,1
2022,9,SUR OCCIDENTE,Con muertos,1
2022,10,2,Con muertos,1
2022,10,CABECERA DEL LLANO,Con heridos,17
2022,10,CABECERA DEL LLANO,Solo daños,2
2022,10,CENTRO,Con heridos,12
2022,10,CENTRO,Solo daños,3
2022,10,GARCIA ROVIRA,Con heridos,7
2022,10,GARCIA ROVIRA,Con muertos,1
2022,10,LA CIUDADELA,Con heridos,1
2022,10,LA CONCORDIA,Con heridos,10
2022,10,LA CONCORDIA,Con muertos,2
2022,10,LA PEDREGOSA,Con heridos,3
2022,10,MUTIS,Con heridos,2
2022,10,NO DISPONIBLE,Con heridos,4
2022,10,NORORIENTAL,Con muertos,1
2022,10,NORTE,Con heridos,3
2022,10,NORTE,Solo daños,1
2022,10,OCCIDENTAL,Con heridos,4
2022,10,OCCIDENTAL,Con muertos,1
2022,10,ORIENTAL,Con heridos,8
2022,10,PROVENZA,Con heridos,3
2022,10,SAN FRANCISCO,Con heridos,18
2022,10,SUR,Con heridos,4
2022,10,SUR OCCIDENTE,Con heridos,2
2022,11,CABECERA DEL LLANO,Con heridos,10
2022,11,CABECERA DEL LLANO,Con muertos,1
2022,11,CENTRO,Con heridos,17
2022,11,CENTRO,Solo daños,1
2022,11,GARCIA ROVIRA,Con heridos,2
2022,11,LA CIUDADELA,Con heridos,3
2022,11,LA CONCORDIA,Con heridos,15
2022,11,LA PEDREGOSA,Con heridos,2
2022,11,LA PEDREGOSA,Solo daños,1
2022,11,LAGOS DEL CACIQUE,Con heridos,1
2022,11,MORRORICO,Con heridos,3
2022,11,MORRORICO,Solo daños,1
2022,11,NO DISPONIBLE,Con heridos,2
2022,11,NO DISPONIBLE,Con muertos,2
2022,11,NORORIENTAL,Con heridos,2
2022,11,NORTE,Con heridos,5
2022,11,NORTE,Con muertos,1
2022,11,OCCIDENTAL,Con heridos,6
2022,11,ORIENTAL,Con heridos,6
2022,11,PROVENZA,Con heridos,6
2022,11,PROVENZA,Solo daños,1
2022,11,SAN FRANCISCO,Con heridos,20
2022,11,SAN FRANCISCO,Con muertos,1
2022,11,SAN FRANCISCO,Solo daños,1
2022,11,SUR,Con heridos,1
2022,11,SUR OCCIDENTE,Con heridos,1
2022,11,SUR OCCIDENTE,Con muertos,1
2022,12,1,Con muertos,1
2022,12,CABECERA DEL LLANO,Con heridos,13
2022,12,CABECERA DEL LLANO,Con muertos,1
2022,12,CABECERA DEL LLANO,Solo daños,1
2022,12,CENTRO,Con heridos,16
2022,12,CENTRO,Solo daños,1
2022,12,GARCIA ROVIRA,Con heridos,3
2022,12,LA CIUDADELA,Con heridos,5
2022,12,LA CIUDADELA,Con muertos,1
2022,12,LA CONCORDIA,Con heridos,7
2022,12,LA CONCORDIA,Solo daños,1
2022,12,LA PEDREGOSA,Con heridos,5
2022,12,LAGOS DEL CACIQUE,Con heridos,1
2022,12,MORRORICO,Con heridos,2
2022,12,MUTIS,Con heridos,2
2022,12,NO DISPONIBLE,Con heridos,4
2022,12,NO DISPONIBLE,Con muertos,1
2022,12,NO DISPONIBLE,Solo daños,1
2022,12,NORORIENTAL,Con heridos,1
2022,12,NORTE,Con heridos,5
2022,12,NORTE,Con muertos,1
2022,12,OCCIDENTAL,Con heridos,3
2022,12,ORIENTAL,Con heridos,11
2022,12,ORIENTAL,Solo daños,3
2022,12,PROVENZA,Con heridos,3
2022,12,PROVENZA,Con muertos,1
2022,12,SAN FRANCISCO,Con heridos,20
2022,12,SAN FRANCISCO,Solo daños,2
2022,12,SUR,Con heridos,5
2022,12,SUR,Con muertos,1
2022,12,SUR OCCIDENTE,Con muertos,1
2023,1,CABECERA DEL LLANO,Con heridos,14
2023,1,CABECERA DEL LLANO,Solo daños,1
2023,1,CENTRO,Con heridos,6
2023,1,CENTRO,Con muertos,1
2023,1,CENTRO,Solo daños,1
2023,1,GARCIA ROVIRA,Con heridos,2
2023,1,LA CIUDADELA,Con heridos,2
2023,1,LA CONCORDIA,Con heridos,5
2023,1,LA CONCORDIA,Solo daños,2
2023,1,LA PEDREGOSA,Con heridos,1
2023,1,LAGOS DEL CACIQUE,Con heridos,3
2023,1,MORRORICO,Con heridos,1
2023,1,MUTIS,Con heridos,1
2023,1,NO DISPONIBLE,Con heridos,6
2023,1,NO DISPONIBLE,Con muertos,2
2023,1,NO DISPONIBLE,Solo daños,1
2023,1,NORTE,Con heridos,2
2023,1,NORTE,Con muertos,1
2023,1,OCCIDENTAL,Con heridos,8
2023,1,ORIENTAL,Con heridos,8
2023,1,ORIENTAL,Solo daños,1
2023,1,PROVENZA,Con heridos,4
2023,1,SAN FRANCISCO,Con heridos,17
2023,2,CABECERA DEL LLANO,Con heridos,17
2023,2,CABECERA DEL LLANO,Solo daños,2
2023,2,CENTRO,Con heridos,7
2023,2,GARCIA ROVIRA,Con heridos,4
2023,2,GARCIA ROVIRA,Con muertos,1
2023,2,LA CIUDADELA,Con heridos,2
2023,2,LA CONCORDIA,Con heridos,2
2023,2,LA PEDREGOSA,Con heridos,1
2023,2,LAGOS DEL CACIQUE,Con heridos,2
2023,2,MORRORICO,Con heridos,2
2023,2,MUTIS,Con heridos,2
2023,2,NO DISPONIBLE,Con heridos,3
2023,2,NO DISPONIBLE,Con muertos,2
2023,2,NORORIENTAL,Con heridos,4
2023,2,NORTE,Con heridos,4
2023,2,OCCIDENTAL,Con heridos,5
2023,2,ORIENTAL,Con heridos,17
2023,2,ORIENTAL,Con muertos,2
2023,2,PROVENZA,Con heridos,6
2023,2,PROVENZA,Con muertos,1
2023,2,PROVENZA,Solo daños,1
2023,2,SAN FRANCISCO,Con heridos,20
2023,2,SAN FRANCISCO,Solo daños,1
2023,2,SUR OCCIDENTE,Con heridos,1
2023,3,3,Con heridos,1
2023,3,CABECERA DEL LLANO,Con heridos,15
2023,3,CENTRO,Con heridos,10
2023,3,CENTRO,Con muertos,3
2023,3,CENTRO,Solo daños,2
2023,3,GARCIA ROVIRA,Con heridos,4
2023,3,LA CIUDADELA,Con heridos,2
2023,3,LA CONCORDIA,Con heridos,5
2023,3,LA CONCORDIA,Solo daños,1
2023,3,LA PEDREGOSA,Con heridos,3
2023,3,LAGOS DEL CACIQUE,Con heridos,1
2023,3,MORRORICO,Con heridos,1
2023,3,MUTIS,Con heridos,3
2023,3,NO DISPONIBLE,Con heridos,3
2023,3,NO DISPONIBLE,Con muertos,1
2023,3,NORORIENTAL,Con heridos,3
2023,3,NORTE,Con heridos,3
2023,3,OCCIDENTAL,Con heridos,8
2023,3,ORIENTAL,Con heridos,9
2023,3,PROVENZA,Con heridos,4
2023,3,PROVENZA,Solo daños,1
2023,3,SAN FRANCISCO,Con heridos,15
2023,3,SAN FRANCISCO,Solo daños,1
2023,3,SUR,Con heridos,3
2023,3,SUR,Solo daños,1
2023,3,SUR OCCIDENTE,Con heridos,4
2023,4,CABECERA DEL LLANO,Con heridos,15
2023,4,CABECERA DEL LLANO,Solo daños,2
2023,4,CENTRO,Con heridos,8
2023,4,GARCIA ROVIRA,Con heridos,6
2023,4,LA CIUDADELA,Con muertos,1
2023,4,LA CONCORDIA,Con heridos,8
2023,4,LA CONCORDIA,Con muertos,1
2023,4,LA PEDREGOSA,Con heridos,4
2023,4,LAGOS DEL CACIQUE,Con heridos,2
2023,4,MORRORICO,Con heridos,2
2023,4,NO DISPONIBLE,Con heridos,2
2023,4,NO DISPONIBLE,Con muertos,1
2023,4,NORORIENTAL,Con heridos,1
2023,4,NORORIENTAL,Con muertos,1
2023,4,NORTE,Con heridos,6
2023,4,OCCIDENTAL,Con heridos,9
2023,4,OCCIDENTAL,Con muertos,1
2023,4,ORIENTAL,Con heridos,14
2023,4,ORIENTAL,Solo daños,1
2023,4,PROVENZA,Con heridos,7
2023,4,SAN FRANCISCO,Con heridos,17
2023,4,SAN FRANCISCO,Con muertos,1
2023,4,SUR,Con heridos,5
2023,4,SUR OCCIDENTE,Con heridos,2
2023,5,CABECERA DEL LLANO,Con heridos,16
2023,5,CENTRO,Con heridos,5
2023,5,CENTRO,Solo daños,1
2023,5,GARCIA ROVIRA,Con heridos,5
2023,5,LA CIUDADELA,Con heridos,3
2023,5,LA CONCORDIA,Con heridos,8
2023,5,LA PEDREGOSA,Con heridos,2
2023,5,MORRORICO,Con heridos,1
2023,5,MUTIS,Con heridos,2
2023,5,NO DISPONIBLE,Con heridos,8
2023,5,NO DISPONIBLE,Con muertos,2
2023,5,NORORIENTAL,Con heridos,3
2023,5,NORTE,Con heridos,10
2023,5,NORTE,Con muertos,2
2023,5,OCCIDENTAL,Con heridos,12
2023,5,OCCIDENTAL,Con muertos,1
2023,5,ORIENTAL,Con heridos,10
2023,5,PROVENZA,Con heridos,9
2023,5,PROVENZA,Solo daños,1
2023,5,SAN FRANCISCO,Con heridos,13
2023,5,SAN FRANCISCO,Con muertos,2
2023,5,SUR,Con heridos,4
2023,5,SUR OCCIDENTE,Con heridos,4
2023,6,3,Con heridos,1
2023,6,CABECERA DEL LLANO,Con heridos,11
2023,6,CENTRO,Con heridos,8
2023,6,GARCIA ROVIRA,Con heridos,3
2023,6,GARCIA ROVIRA,Con muertos,1
2023,6,LA CIUDADELA,Con heridos,2
2023,6,LA CONCORDIA,Con heridos,5
2023,6,LA PEDREGOSA,Con heridos,4
2023,6,LAGOS DEL CACIQUE,Con heridos,3
2023,6,MORRORICO,Con muertos,1
2023,6,MUTIS,Con heridos,1
2023,6,NO DISPONIBLE,Con heridos,2
2023,6,NORORIENTAL,Con heridos,2
2023,6,NORORIENTAL,Con muertos,1
2023,6,NORTE,Con heridos,5
2023,6,NORTE,Con muertos,1
2023,6,OCCIDENTAL,Con heridos,4
2023,6,OCCIDENTAL,Con muertos,1
2023,6,ORIENTAL,Con heridos,7
2023,6,ORIENTAL,Solo daños,1
2023,6,PROVENZA,Con heridos,4
2023,6,SAN FRANCISCO,Con heridos,12
2023,6,SUR OCCIDENTE,Con heridos,2
2023,6,SUR OCCIDENTE,Solo daños,1
2023,7,CABECERA DEL LLANO,Con heridos,4
2023,7,CENTRO,Con heridos,3
2023,7,GARCIA ROVIRA,Con heridos,8
2023,7,GARCIA ROVIRA,Solo daños,1
2023,7,LA CIUDADELA,Con heridos,2
2023,7,LA CONCORDIA,Con heridos,11
2023,7,LA PEDREGOSA,Con heridos,1
2023,7,LAGOS DEL CACIQUE,Con muertos,1
2023,7,MORRORICO,Con heridos,1
2023,7,NO DISPONIBLE,Con heridos,4
2023,7,NORORIENTAL,Con heridos,4
2023,7,NORTE,Con heridos,6
2023,7,NORTE,Con muertos,1
2023,7,OCCIDENTAL,Con heridos,3
2023,7,ORIENTAL,Con heridos,10
2023,7,ORIENTAL,Solo daños,1
2023,7,PROVENZA,Con heridos,5
2023,7,PROVENZA,Con muertos,1
2023,7,PROVENZA,Solo daños,1
2023,7,SAN FRANCISCO,Con heridos,8
2023,7,SAN FRANCISCO,Con muertos,1
2023,7,SAN FRANCISCO,Solo daños,1
2023,8,CABECERA DEL LLANO,Con heridos,6
2023,8,CABECERA DEL LLANO,Con muertos,1
2023,8,CENTRO,Con heridos,5
2023,8,GARCIA ROVIRA,Con heridos,3
2023,8,LA CIUDADELA,Con heridos,3
2023,8,LA CONCORDIA,Con heridos,10
2023,8,LA CONCORDIA,Con muertos,1
2023,8,LA PEDREGOSA,Con heridos,1
2023,8,LAGOS DEL CACIQUE,Con heridos,2
2023,8,MORRORICO,Con heridos,1
2023,8,MUTIS,Con heridos,3
2023,8,NO DISPONIBLE,Con heridos,4
2023,8,NO DISPONIBLE,Con muertos,1
2023,8,NORORIENTAL,Con heridos,2
2023,8,NORTE,Con heridos,9
2023,8,NORTE,Con muertos,1
2023,8,OCCIDENTAL,Con heridos,10
2023,8,ORIENTAL,Con heridos,9
2023,8,PROVENZA,Con heridos,5
2023,8,PROVENZA,Con muertos,1
2023,8,SAN FRANCISCO,Con heridos,18
2023,8,SAN FRANCISCO,Con muertos,1
2023,8,SUR,Con heridos,2
2023,8,SUR OCCIDENTE,Con heridos,1
2023,9,3,Con heridos,1
2023,9,CABECERA DEL LLANO,Con heridos,14
2023,9,CENTRO,Con heridos,10
2023,9,GARCIA ROVIRA,Con heridos,4
2023,9,LA CIUDADELA,Con heridos,2
2023,9,LA CONCORDIA,Con heridos,9
2023,9,LA PEDREGOSA,Con heridos,6
2023,9,LAGOS DEL CACIQUE,Con heridos,2
2023,9,MORRORICO,Con heridos,2
2023,9,MORRORICO,Con muertos,1
2023,9,MUTIS,Con heridos,3
2023,9,NO DISPONIBLE,Con heridos,3
2023,9,NO DISPONIBLE,Con muertos,1
2023,9,NORORIENTAL,Con heridos,2
2023,9,NORTE,Con heridos,5
2023,9,NORTE,Con muertos,2
2023,9,OCCIDENTAL,Con heridos,8
2023,9,OCCIDENTAL,Solo daños,1
2023,9,ORIENTAL,Con heridos,13
2023,9,ORIENTAL,Con muertos,1
2023,9,PROVENZA,Con heridos,6
2023,9,PROVENZA,Solo daños,1
2023,9,SAN FRANCISCO,Con heridos,17
2023,9,SUR,Con heridos,1
2023,9,SUR OCCIDENTE,Con heridos,1
